industry,customer_count,avg_transaction_value,num_transactions,marketing_spend,customer_satisfaction,churn_rate,fraud_cases,issue_identified,cluster
Retail,23880,49.52275350014651,522,277912.08363604266,8.31866203179636,0.3915126669586149,44,Low Sales,2
Banking,4407,44.640498235365236,655,163009.46276419988,4.908049992936749,0.16307466909492552,1,High Customer Churn,0
Banking,34407,202.47206813968157,1845,214997.43642116032,2.120639219502584,0.02267158793391258,30,High Acquisition Cost,1
Healthcare,33940,181.87412040120418,135,248749.23125230437,9.459849568517438,0.11502855252896216,46,Fraud Risk,2
Retail,6666,364.60977133883335,630,428894.9076626868,5.907359145221716,0.3443749312574863,45,Fraud Risk,2
Telecom,38122,376.5543207607356,190,263980.16553630296,6.537647071796862,0.49465722495389214,25,Low Sales,2
Telecom,26092,44.40990504019511,1424,184417.62506420744,9.40070286596576,0.0165543573103005,8,Low Sales,0
Retail,11109,126.13916618672718,1847,127629.4011973823,9.384252906792367,0.1600152454447294,29,Low Sales,0
Retail,36654,151.64568807627185,1857,207294.6095021376,6.148851460553562,0.040390226519931044,45,Operational Inefficiency,1
Retail,35932,282.8537523885485,1340,260289.3716851131,3.6785028224928347,0.16501115100388578,7,Fraud Risk,1
Banking,27505,89.36730747533613,1858,374326.854315602,9.974022706114653,0.2088980281324364,4,Low Sales,1
Banking,37713,84.29178531200017,197,64919.14420530764,7.127353809581823,0.46122242505366495,38,High Acquisition Cost,0
Banking,44169,473.0186668198198,1579,114696.54817837969,4.6759300920285085,0.04947479170843958,3,Operational Inefficiency,0
E-commerce,8746,406.01739550293485,630,192928.73785499323,6.038531225682307,0.3907956860022273,39,High Customer Churn,2
Telecom,12975,106.71435300376174,1932,183397.21053415973,4.742506452412266,0.20381185407085206,35,Operational Inefficiency,1
Telecom,41522,215.15254779463567,637,198915.3033645798,8.994746370669827,0.4075187963367946,20,Operational Inefficiency,2
Healthcare,16596,190.69855964363146,1151,397793.02599696064,5.342494373791715,0.26156707080955444,32,Operational Inefficiency,1
Banking,38953,399.6819555513955,1699,165456.4294662757,8.411755383831224,0.029248199033270937,25,High Acquisition Cost,0
E-commerce,34861,264.90219990949856,1447,253439.599299319,8.561586680407036,0.473640883510271,39,Fraud Risk,1
E-commerce,4880,81.36787375686417,1346,313833.9812646588,8.418991039617236,0.0505396910829157,38,Low Sales,1
Telecom,44454,374.71619031499705,179,119928.38234088453,7.49969751228107,0.3028649162415405,10,High Acquisition Cost,2
Banking,44539,210.50622954796108,662,360754.21663803176,8.693899451268237,0.44005720383742275,20,High Acquisition Cost,2
Healthcare,44448,146.20363886343057,1581,275820.1032704491,4.485066216606723,0.049087200897595,47,Low Sales,1
Banking,3785,200.2393385699457,713,226156.67570053213,2.0319688552776434,0.2814077603238463,21,Operational Inefficiency,2
Retail,23449,258.9231505313103,275,405843.09323546535,8.582087839352631,0.4139020390069816,48,High Customer Churn,2
Banking,15799,184.69544788016452,621,125530.15329666508,5.483515741186108,0.49329910723643994,36,Operational Inefficiency,0
Retail,40307,136.11477084404376,1872,442172.10545409,2.146384292750659,0.3649204263988704,6,Operational Inefficiency,1
Retail,49784,211.28097382591056,1580,282719.12400651834,2.0378126996380717,0.1463838439770139,41,Fraud Risk,1
Healthcare,48498,29.202997159951156,522,306541.5652929308,2.4331815460890343,0.3527894616242506,12,Operational Inefficiency,2
Telecom,44333,390.79896612623065,1223,438154.18726362666,7.758759337003952,0.3558257169607433,19,High Customer Churn,1
Banking,41828,102.05354891244119,1863,409703.4304854213,7.3977100611965305,0.3529833459312625,14,High Acquisition Cost,1
Retail,4990,41.074214542705874,1526,302773.22406684066,2.834368121663949,0.4285876141756218,37,Operational Inefficiency,1
Banking,20073,333.775372594438,675,377827.9134048462,8.622310762988157,0.05281623063455056,33,High Acquisition Cost,2
Telecom,37863,391.48934183536267,1503,219493.14766528393,3.531653159754204,0.06312572425356235,35,Fraud Risk,1
Telecom,15549,410.63798316456473,630,275951.9879823744,8.136870249834526,0.32390239087052347,45,High Customer Churn,2
E-commerce,19259,256.884407677088,431,35724.71767071301,5.399253169614477,0.477401737088112,24,Low Sales,0
Telecom,20790,118.57672865119295,1441,49479.66941002318,7.583938142847095,0.2382609330704305,28,Low Sales,0
Healthcare,10979,373.86928507991684,752,415565.5750722344,4.432488967662093,0.4806757237965808,46,Fraud Risk,2
Retail,21316,355.86227703408184,1660,34537.469562835846,4.1242653738529835,0.46966177716291546,27,High Customer Churn,0
E-commerce,27183,138.20995236952314,839,88852.5671881406,8.572236390633991,0.4524257717348166,13,High Acquisition Cost,0
Healthcare,29324,453.63572281414065,1212,398937.1661804686,1.3177202906266268,0.4558269776834018,3,Fraud Risk,1
Banking,25624,70.09829987975792,1727,5567.245560986862,9.772632525317567,0.4501762087307132,37,Operational Inefficiency,0
Retail,39176,491.6903550038363,610,144790.14277870284,6.833616024388361,0.41174579793419924,6,High Acquisition Cost,0
Telecom,21245,432.91894926918303,141,294099.1356241778,4.892350493794979,0.35053968971661187,12,Operational Inefficiency,2
Retail,47705,350.1913498299561,984,299747.7160773018,6.652490780353827,0.02196000751037804,16,Operational Inefficiency,2
Banking,24790,470.59994637431976,1930,389690.6895735894,2.104668518130845,0.07480426015646571,28,High Acquisition Cost,1
E-commerce,27756,366.7093607953797,1512,255433.49597362438,5.626472097641928,0.07577370672041889,16,Operational Inefficiency,1
E-commerce,3833,111.41935857442205,180,257153.92541783032,9.86585971005818,0.02153473929699904,35,Low Sales,2
E-commerce,6285,232.23494629414964,501,364028.7348926467,3.117424940620362,0.06718386652758196,18,High Acquisition Cost,2
Telecom,10589,54.321451679184975,206,251819.10931681033,7.5005028913271445,0.46067575244788206,25,Fraud Risk,2
Healthcare,48476,207.0355626982954,1234,306203.08784899034,4.914742382485306,0.33526410058628514,44,Low Sales,1
Healthcare,15116,375.96944947386015,1400,449398.1637862502,6.872123336391582,0.162915778964757,8,Fraud Risk,1
Retail,8645,205.49280844679234,1337,203718.24876812412,2.843985058225979,0.39874640599597316,1,High Customer Churn,0
Telecom,45786,178.54120422470436,1866,195636.910105015,5.234184843558421,0.24930104860787697,19,Fraud Risk,1
E-commerce,30150,305.7707468049497,1941,6756.750973061799,9.820834424733476,0.07964224808877952,22,High Acquisition Cost,0
E-commerce,11889,438.6581739194696,605,308645.9994530098,2.757584359144086,0.4434060198009814,17,Fraud Risk,2
Banking,31286,42.83993242213397,1244,19737.094166530333,6.728005250638814,0.17594435365587152,25,High Customer Churn,0
Banking,38545,205.025808655873,1257,254553.50241551656,6.180379738901158,0.35244102295964813,24,Operational Inefficiency,1
E-commerce,16994,95.9555560713261,1941,403095.72557095217,6.08546427661363,0.15239113864480763,16,High Acquisition Cost,1
E-commerce,36503,353.77004035129744,819,277210.9299072332,6.536109606864554,0.255034912830162,38,Low Sales,2
Telecom,47379,70.74778900694474,1494,138469.90178225463,5.520141763194053,0.40996382864990355,48,Low Sales,0
Healthcare,25662,339.10772411851735,356,394153.36861743877,1.1523767523189221,0.08682089974794016,9,Fraud Risk,2
Banking,40136,157.3668179829955,1820,138509.91702085672,9.100871303168061,0.4888531836672464,24,Low Sales,0
Healthcare,27639,115.48007059386785,1921,367850.73156821984,8.442809447356279,0.044405802201755835,45,High Customer Churn,1
Telecom,18205,469.449227755993,1053,307077.9353191645,2.567509128290092,0.271664365772847,27,Low Sales,2
E-commerce,33930,28.891796838058816,1998,89148.1668902606,4.7194585964098215,0.4588525044824545,25,Fraud Risk,0
Healthcare,8777,230.13309050699309,1303,453041.26804787194,7.934940826242111,0.47339000359243744,11,Low Sales,1
E-commerce,29315,30.380956381661015,1032,104318.62306381187,9.820560838485559,0.12373339181109023,43,Operational Inefficiency,0
E-commerce,48617,252.12466309007792,1171,494845.60169963154,9.560233417976077,0.08055264079525622,48,Operational Inefficiency,1
Retail,27973,260.50274134132076,1722,8618.691884195683,9.094232797085567,0.3649574701557666,18,Low Sales,0
Healthcare,19316,174.39798626947857,996,135424.271685737,2.4253650756922567,0.030567048455356183,22,High Acquisition Cost,0
Healthcare,28304,83.43765321201136,118,103930.84715072843,9.230275954081044,0.24776709482485398,13,Low Sales,0
E-commerce,37303,200.66601811254816,1169,11926.738034379001,8.906004216559715,0.40021406112865915,16,Operational Inefficiency,0
Telecom,31522,342.6862111676317,550,367522.1105729212,4.3925492004975055,0.2845248150132486,14,Operational Inefficiency,2
Retail,23340,395.5499881493404,997,348245.7720393001,4.550703350826359,0.10212650022926245,20,High Customer Churn,2
E-commerce,20830,274.7602891463083,1179,397213.72735569056,5.139180297596447,0.24865170674028197,37,Fraud Risk,1
Banking,14403,303.1205093310827,840,132065.7804999598,6.905580678697753,0.4614246110599575,29,High Customer Churn,0
Banking,15516,116.29585813983329,1780,224945.9077060701,3.347520543847142,0.3124343592416956,18,High Acquisition Cost,1
Retail,20091,157.91855994927172,1215,331261.193202666,1.2065358649595022,0.3635304075088197,31,Fraud Risk,1
Telecom,8959,97.70989282513204,181,222685.40942463107,2.27106572137518,0.1747693010346323,28,Low Sales,2
E-commerce,32932,139.66176800221345,836,350176.2563073683,4.9610431681909635,0.10235704983213267,21,Low Sales,2
Healthcare,31554,127.94565450825525,178,318816.8371780189,3.5380231248358163,0.1352646926508058,19,High Acquisition Cost,2
Retail,37701,269.33541746779406,1785,61750.662495977354,7.880649049325187,0.2712570209425445,37,Operational Inefficiency,0
Telecom,4385,290.0906027795501,1996,391616.3449330992,1.9602106349434423,0.14730787526924483,37,Low Sales,1
Healthcare,34690,473.57476199432216,382,361734.79775079654,9.257187029993235,0.27556274583878954,35,High Customer Churn,2
Banking,11367,113.87391060873107,1434,329638.0218706156,9.0579446194952,0.3568180444143267,0,Operational Inefficiency,1
Banking,47505,328.0043408775181,1096,81771.33510414616,9.178811352399594,0.3698539793234477,18,Low Sales,0
Healthcare,34332,412.28444911401095,259,137658.242153705,7.65648998742994,0.09069562043393578,42,Operational Inefficiency,2
Retail,20642,288.9159026158652,1439,199622.6306358622,1.9629997433523938,0.3777111159285929,25,Fraud Risk,0
Banking,11789,142.40175320051634,1791,143565.1627199395,4.943238142326101,0.33961718840025595,6,Low Sales,0
E-commerce,36268,146.0241104096001,1279,117766.09388468508,2.1826483462491737,0.015882515350666274,33,Low Sales,0
Healthcare,21950,38.84146547407995,987,403652.046730079,9.889292734849743,0.03884736579397791,35,Operational Inefficiency,2
Healthcare,26563,166.6132287432712,1837,320924.9619483002,3.9973458105880595,0.3266622559115864,5,Fraud Risk,1
Banking,40649,377.40976592162247,567,284908.7051173739,6.267974877010559,0.19801491078621775,36,High Customer Churn,2
Retail,37404,42.80852345941298,952,116846.59187236066,8.014537488197996,0.08159095979207628,21,Fraud Risk,0
E-commerce,33991,125.26173560231871,561,459447.8983229775,9.28554475803081,0.031754313993120294,8,High Customer Churn,2
Retail,40065,358.99159929525536,953,99635.60435317155,7.79992953257224,0.08810518692949111,42,High Acquisition Cost,0
Telecom,48663,395.6727501549808,216,398500.7117482152,7.070534008896138,0.47918184251759216,28,Fraud Risk,2
Telecom,1350,238.55283682972563,1789,483502.9700191201,5.1938360383433615,0.36650716436977515,49,High Customer Churn,1
Banking,19312,355.0756824697514,463,364910.90096599684,6.448601203754716,0.268575656257804,16,Operational Inefficiency,2
Banking,25127,206.21704095434816,1966,496465.0937163917,1.8474742796754684,0.47135484502674996,12,High Customer Churn,1
Banking,29853,96.7583576115812,1754,327270.3029040836,8.955302877651363,0.31336411446398593,16,High Acquisition Cost,1
Telecom,38500,211.11175689099514,1834,112642.87008392802,5.893995779558969,0.365566142257527,9,High Customer Churn,0
Retail,34785,298.3845536975086,565,105890.6493896731,1.3612154539144843,0.14849939106787732,24,Fraud Risk,0
Retail,19610,475.0655752893873,1898,165659.3207064608,9.279119130939078,0.29860110335870593,17,High Customer Churn,1
Banking,24590,53.00045700256511,283,8529.360009398,5.403717764531818,0.08030384970594172,48,Fraud Risk,0
E-commerce,30443,263.54916504558105,759,342440.74269100314,8.817302274049016,0.20819674114690995,43,High Acquisition Cost,2
Retail,48997,177.8814935411477,1289,137990.55339077464,8.711991587848212,0.026287759243438957,14,High Customer Churn,0
Telecom,8170,263.98961325281334,174,408515.69998491264,8.341764287114033,0.11614776291551343,26,High Customer Churn,2
Healthcare,14303,31.508214740735205,1871,182790.46202685364,1.5526271736582047,0.0466856284171106,18,High Acquisition Cost,1
Healthcare,7207,170.25217025675903,925,242578.4642643398,3.22359980881788,0.20001162155854338,14,High Customer Churn,0
Healthcare,13316,413.5367108129624,1395,483016.01369738276,8.879930852188878,0.4230872306728602,44,Fraud Risk,1
E-commerce,36187,285.892032250226,1814,124875.20090840216,9.090919504468845,0.195187712109076,6,Low Sales,0
Banking,7240,236.27959655173635,602,362020.7782277211,5.122619761319255,0.41750341673737523,42,Low Sales,2
Telecom,2893,157.052034423363,894,378783.3057061815,4.9603732088878205,0.3316841731636548,39,Fraud Risk,2
E-commerce,14753,163.06041093985084,1686,114394.0879741994,2.5762657049753477,0.2596694288491056,15,High Customer Churn,0
Telecom,39090,203.88868812348053,686,252993.43412303683,9.715697098220362,0.12607692969805195,23,Fraud Risk,2
Telecom,12232,421.073940782989,755,178349.95302991933,2.9182462782313885,0.46185648549363467,22,High Acquisition Cost,0
Banking,18509,484.26233926796885,1466,387093.59048304416,2.71843105915689,0.0365583963325963,10,Fraud Risk,1
Healthcare,4117,230.55458304817978,799,313129.2429193735,6.946560731342569,0.3475673786724195,23,Low Sales,2
Banking,37929,208.80936259892567,734,240611.6121559708,3.185598727004029,0.3144075474765907,4,Operational Inefficiency,2
E-commerce,49291,426.3443723935342,943,390784.81619862054,9.448944499129508,0.22611034590569815,38,High Acquisition Cost,2
E-commerce,5042,224.91455390542572,1374,121402.00715416642,1.0981629578601533,0.12775726809337662,47,High Customer Churn,0
E-commerce,38201,284.96872270191255,1931,378042.8308892577,1.0517793609097117,0.22104100905418075,29,Fraud Risk,1
Banking,27746,130.85199900739732,934,433360.28448594804,5.543891212920396,0.4376586355211761,15,High Acquisition Cost,2
Telecom,15016,376.8812171739561,1253,439917.69041974837,5.392562139221248,0.42001539402492755,19,Low Sales,1
Telecom,26022,275.3543927699753,863,392918.4285447039,2.4702761971081943,0.4712768124887443,28,High Customer Churn,2
Retail,36426,408.336584115364,457,206967.01266414303,5.4506760667325596,0.16081867124637153,16,Fraud Risk,2
E-commerce,28938,394.7517104137615,791,490994.97124532436,4.704949946529878,0.19968103760074774,18,Fraud Risk,2
Telecom,44678,123.20228876961372,1531,192898.85369210775,9.01296572808132,0.01917581480333303,25,High Customer Churn,0
Retail,36712,363.50506426772597,1984,321119.5725557007,1.0832852819526713,0.472045497412804,14,Operational Inefficiency,1
Telecom,40978,404.02611581665826,1618,84731.71814438699,9.78642824529657,0.17140114499046175,24,Operational Inefficiency,0
E-commerce,9787,186.13147557554964,721,490322.2048250144,6.6195348786625825,0.2080402725511667,14,High Acquisition Cost,2
Healthcare,2986,102.85237419309178,581,353473.0313230083,2.366591010807481,0.45482425960922335,19,Fraud Risk,2
E-commerce,11942,21.263434678202326,1079,377921.8848969523,1.4208401243004962,0.26803323078173846,29,High Acquisition Cost,1
Banking,18458,236.43375348471113,1973,37559.46818851658,5.842950927033087,0.28742552546018424,20,High Customer Churn,0
Telecom,13161,189.16771113864397,1201,382891.8180392325,3.114011493746381,0.09635409069394925,46,High Acquisition Cost,1
